prompt,strategy,synthetic_ratio,classifier,metric,mean,std,count,mean_std,ci_lower,ci_upper,ci_95
strong,within_group,50,random_forest,f1_score,0.7822342286767539,0.03857554158699826,100,0.7822 ± 0.0386,0.7746734225257021,0.7897950348278056,"[0.7747, 0.7898]"
strong,within_group,50,random_forest,precision,0.6548109264272646,0.05626255184665348,100,0.6548 ± 0.0563,0.6437834662653205,0.6658383865892087,"[0.6438, 0.6658]"
strong,within_group,50,random_forest,recall,0.9761911170928667,0.013734412076993857,100,0.9762 ± 0.0137,0.9734991723257759,0.9788830618599574,"[0.9735, 0.9789]"
strong,within_group,50,svm,accuracy,0.9392180349932705,0.0030336679306331303,100,0.9392 ± 0.0030,0.9386234360788664,0.9398126339076746,"[0.9386, 0.9398]"
strong,within_group,50,svm,auc_pr,0.6413145411131507,0.03553794665348198,100,0.6413 ± 0.0355,0.6343491035690682,0.6482799786572332,"[0.6343, 0.6483]"
strong,within_group,50,svm,auc_roc,0.7468212755268705,0.03510442227788564,100,0.7468 ± 0.0351,0.7399408087604049,0.7537017422933361,"[0.7399, 0.7537]"
strong,within_group,50,svm,balanced_accuracy,0.697136982204277,0.015057335217412178,100,0.6971 ± 0.0151,0.6941857445016643,0.7000882199068897,"[0.6942, 0.7001]"
strong,within_group,50,svm,f1_score,0.564217022101388,0.031198887527375246,100,0.5642 ± 0.0312,0.5581020401460225,0.5703320040567535,"[0.5581, 0.5703]"
strong,within_group,50,svm,precision,0.9940369174323113,0.006413127587911809,100,0.9940 ± 0.0064,0.9927799444250806,0.995293890439542,"[0.9928, 0.9953]"
strong,within_group,50,svm,recall,0.394535666218035,0.03009817947397375,100,0.3945 ± 0.0301,0.38863642304113616,0.4004349093949338,"[0.3886, 0.4004]"
strong,within_group,60,random_forest,accuracy,0.9454764468371466,0.011756062754272104,100,0.9455 ± 0.0118,0.9431722585373092,0.947780635136984,"[0.9432, 0.9478]"
strong,within_group,60,random_forest,auc_pr,0.9348205838817488,0.012199037767674543,100,0.9348 ± 0.0122,0.9324295724792846,0.937211595284213,"[0.9324, 0.9372]"
strong,within_group,60,random_forest,auc_roc,0.9911860158951269,0.0018440600031794684,100,0.9912 ± 0.0018,0.9908245801345037,0.9915474516557501,"[0.9908, 0.9915]"
strong,within_group,60,random_forest,balanced_accuracy,0.9578712427097353,0.008154469909084012,100,0.9579 ± 0.0082,0.9562729666075549,0.9594695188119158,"[0.9563, 0.9595]"
strong,within_group,60,random_forest,f1_score,0.7830600734569468,0.03595566018097097,100,0.7831 ± 0.0360,0.7760127640614766,0.7901073828524171,"[0.7760, 0.7901]"
strong,within_group,60,random_forest,precision,0.6573722430275442,0.05555075332014676,100,0.6574 ± 0.0556,0.6464842953767954,0.6682601906782929,"[0.6465, 0.6683]"
strong,within_group,60,random_forest,recall,0.973364737550471,0.01842351330714754,100,0.9734 ± 0.0184,0.9697537289422701,0.976975746158672,"[0.9698, 0.9770]"
strong,within_group,60,svm,accuracy,0.9373458950201884,0.003406029112837428,100,0.9373 ± 0.0034,0.9366783133140723,0.9380134767263045,"[0.9367, 0.9380]"
strong,within_group,60,svm,auc_pr,0.6321786424278738,0.03857864083822711,100,0.6322 ± 0.0386,0.6246172288235813,0.6397400560321663,"[0.6246, 0.6397]"
strong,within_group,60,svm,auc_roc,0.7420569591145392,0.038111107829865695,100,0.7421 ± 0.0381,0.7345871819798855,0.7495267362491929,"[0.7346, 0.7495]"
strong,within_group,60,svm,balanced_accuracy,0.6875968296695081,0.017092971357635253,100,0.6876 ± 0.0171,0.6842466072834116,0.6909470520556046,"[0.6842, 0.6909]"
strong,within_group,60,svm,f1_score,0.5442143320243428,0.03649472961579642,100,0.5442 ± 0.0365,0.5370613650196466,0.5513672990290389,"[0.5371, 0.5514]"
strong,within_group,60,svm,precision,0.9948658030784665,0.005656610560010814,100,0.9949 ± 0.0057,0.9937571074087044,0.9959744987482286,"[0.9938, 0.9960]"
strong,within_group,60,svm,recall,0.3754104979811575,0.03420918737302689,100,0.3754 ± 0.0342,0.36870549725604423,0.38211549870627076,"[0.3687, 0.3821]"
strong,within_group,70,random_forest,accuracy,0.946164199192463,0.012042199787677631,100,0.9462 ± 0.0120,0.9438039280340782,0.9485244703508477,"[0.9438, 0.9485]"
strong,within_group,70,random_forest,auc_pr,0.9297373551874005,0.012993423513047242,100,0.9297 ± 0.0130,0.9271906441788432,0.9322840661959578,"[0.9272, 0.9323]"
strong,within_group,70,random_forest,auc_roc,0.990540976535698,0.0018720606477142558,100,0.9905 ± 0.0019,0.9901740526487459,0.99090790042265,"[0.9902, 0.9909]"
strong,within_group,70,random_forest,balanced_accuracy,0.95681770599671,0.007604310020314462,100,0.9568 ± 0.0076,0.9553272612327284,0.9583081507606916,"[0.9553, 0.9583]"
strong,within_group,70,random_forest,f1_score,0.7847881120909836,0.037550777085498664,100,0.7848 ± 0.0376,0.7774281597822259,0.7921480643997414,"[0.7774, 0.7921]"
strong,within_group,70,random_forest,precision,0.6613786794418836,0.05792929775988285,100,0.6614 ± 0.0579,0.6500245370809465,0.6727328218028206,"[0.6500, 0.6727]"
strong,within_group,70,random_forest,recall,0.9701345895020188,0.016825123312462234,100,0.9701 ± 0.0168,0.9668368653327762,0.9734323136712614,"[0.9668, 0.9734]"
strong,within_group,70,svm,accuracy,0.935549125168237,0.003488835671161478,100,0.9355 ± 0.0035,0.9348653133766893,0.9362329369597846,"[0.9349, 0.9362]"
strong,within_group,70,svm,auc_pr,0.6245376662269424,0.03836622056170615,100,0.6245 ± 0.0384,0.617017886996848,0.6320574454570368,"[0.6170, 0.6321]"
strong,within_group,70,svm,auc_roc,0.7371256003643799,0.03768073650781769,100,0.7371 ± 0.0377,0.7297401760088477,0.7445110247199122,"[0.7297, 0.7445]"
strong,within_group,70,svm,balanced_accuracy,0.6785352175863616,0.017378598155947004,100,0.6785 ± 0.0174,0.675129012347796,0.6819414228249272,"[0.6751, 0.6819]"
strong,within_group,70,svm,f1_score,0.5248024708307367,0.03810982073546417,100,0.5248 ± 0.0381,0.5173329459665857,0.5322719956948877,"[0.5173, 0.5323]"
strong,within_group,70,svm,precision,0.9950327840592236,0.006456600889088191,100,0.9950 ± 0.0065,0.9937672902849622,0.9962982778334849,"[0.9938, 0.9963]"
strong,within_group,70,svm,recall,0.3572678331090175,0.034748951275810874,100,0.3573 ± 0.0347,0.35045703865895855,0.36407862755907644,"[0.3505, 0.3641]"
strong,within_group,80,random_forest,accuracy,0.9459488559892328,0.012183363346301039,100,0.9459 ± 0.0122,0.9435609167733578,0.9483367952051078,"[0.9436, 0.9483]"
strong,within_group,80,random_forest,auc_pr,0.9252663166881693,0.014495097391811294,100,0.9253 ± 0.0145,0.9224252775993743,0.9281073557769642,"[0.9224, 0.9281]"
strong,within_group,80,random_forest,auc_roc,0.9900026819277918,0.0020273760723972358,100,0.9900 ± 0.0020,0.989605316217602,0.9904000476379817,"[0.9896, 0.9904]"
strong,within_group,80,random_forest,balanced_accuracy,0.9548676536563481,0.008869640037418462,100,0.9549 ± 0.0089,0.953129204209014,0.9566061031036821,"[0.9531, 0.9566]"
strong,within_group,80,random_forest,f1_score,0.7833780198413123,0.03779081837662678,100,0.7834 ± 0.0378,0.7759710194394934,0.7907850202431311,"[0.7760, 0.7908]"
strong,within_group,80,random_forest,precision,0.6612754642601978,0.05745947711757253,100,0.6613 ± 0.0575,0.6500134067451536,0.672537521775242,"[0.6500, 0.6725]"
strong,within_group,80,random_forest,recall,0.9660161507402423,0.018923319566482254,100,0.9660 ± 0.0189,0.9623071801052118,0.9697251213752728,"[0.9623, 0.9697]"
strong,within_group,80,svm,accuracy,0.9337738896366083,0.003399271911046492,100,0.9338 ± 0.0034,0.9331076323420432,0.9344401469311735,"[0.9331, 0.9344]"
strong,within_group,80,svm,auc_pr,0.6153663291665077,0.035723580516216866,100,0.6154 ± 0.0357,0.6083645073853292,0.6223681509476862,"[0.6084, 0.6224]"
strong,within_group,80,svm,auc_roc,0.7317946776463684,0.035143331999017514,100,0.7318 ± 0.0351,0.724906584574561,0.7386827707181758,"[0.7249, 0.7387]"
strong,within_group,80,svm,balanced_accuracy,0.6696530581725736,0.01705826895370381,100,0.6697 ± 0.0171,0.6663096374576476,0.6729964788874996,"[0.6663, 0.6730]"
strong,within_group,80,svm,f1_score,0.5052702685065305,0.0383889859851523,100,0.5053 ± 0.0384,0.4977460272534406,0.5127945097596203,"[0.4977, 0.5128]"
strong,within_group,80,svm,precision,0.9948781244155869,0.005788709428379624,100,0.9949 ± 0.0058,0.9937435373676244,0.9960127114635493,"[0.9937, 0.9960]"
strong,within_group,80,svm,recall,0.3395020188425303,0.034138040488307785,100,0.3395 ± 0.0341,0.33281096290682194,0.34619307477823863,"[0.3328, 0.3462]"
strong,within_group,90,random_forest,accuracy,0.9473230148048453,0.011358976641239945,100,0.9473 ± 0.0114,0.9450966553831622,0.9495493742265283,"[0.9451, 0.9495]"
strong,within_group,90,random_forest,auc_pr,0.9212109646017559,0.015557353981338782,100,0.9212 ± 0.0156,0.9181617232214135,0.9242602059820982,"[0.9182, 0.9243]"
strong,within_group,90,random_forest,auc_roc,0.9895784532814217,0.0019902136392725167,100,0.9896 ± 0.0020,0.9891883714081243,0.989968535154719,"[0.9892, 0.9900]"
strong,within_group,90,random_forest,balanced_accuracy,0.9543569612681323,0.00709188326427732,100,0.9544 ± 0.0071,0.9529669521483339,0.9557469703879307,"[0.9530, 0.9557]"
strong,within_group,90,random_forest,f1_score,0.7870477602292516,0.035464501917597945,100,0.7870 ± 0.0355,0.7800967178534024,0.7939988026051008,"[0.7801, 0.7940]"
strong,within_group,90,random_forest,precision,0.6676119894097836,0.05468376421317619,100,0.6676 ± 0.0547,0.6568939716240011,0.6783300071955661,"[0.6569, 0.6783]"
strong,within_group,90,random_forest,recall,0.963149394347241,0.015558448587429264,100,0.9631 ± 0.0156,0.9600999384241049,0.9661988502703771,"[0.9601, 0.9662]"
strong,within_group,90,svm,accuracy,0.9317119784656797,0.003726407360327089,100,0.9317 ± 0.0037,0.9309816026230555,0.9324423543083038,"[0.9310, 0.9324]"
strong,within_group,90,svm,auc_pr,0.6050708866949676,0.03895247144764504,100,0.6051 ± 0.0390,0.5974362022912292,0.6127055710987059,"[0.5974, 0.6127]"
strong,within_group,90,svm,auc_roc,0.7258205702754646,0.038852389461893094,100,0.7258 ± 0.0389,0.7182055019409336,0.7334356386099957,"[0.7182, 0.7334]"
strong,within_group,90,svm,balanced_accuracy,0.6592119036937341,0.018652576436176536,100,0.6592 ± 0.0187,0.6555559987122435,0.6628678086752247,"[0.6556, 0.6629]"
strong,within_group,90,svm,f1_score,0.4814796663085557,0.043122458144806794,100,0.4815 ± 0.0431,0.4730276645121736,0.4899316681049378,"[0.4730, 0.4899]"
strong,within_group,90,svm,precision,0.9954257603223319,0.006207148407722083,100,0.9954 ± 0.0062,0.9942091592344183,0.9966423614102454,"[0.9942, 0.9966]"
strong,within_group,90,svm,recall,0.31858681022880214,0.03731584733370761,100,0.3186 ± 0.0373,0.31127290415139547,0.3259007163062088,"[0.3113, 0.3259]"
strong,within_group,100,random_forest,accuracy,0.9487967698519516,0.011862065780053903,100,0.9488 ± 0.0119,0.946471804959061,0.9511217347448422,"[0.9465, 0.9511]"
strong,within_group,100,random_forest,auc_pr,0.916540676953732,0.014190934600947301,100,0.9165 ± 0.0142,0.9137592537719463,0.9193221001355176,"[0.9138, 0.9193]"
strong,within_group,100,random_forest,auc_roc,0.9891026450751855,0.0017606764319194337,100,0.9891 ± 0.0018,0.9887575524945293,0.9894477376558417,"[0.9888, 0.9894]"
strong,within_group,100,random_forest,balanced_accuracy,0.9520592193808883,0.007371010029051457,100,0.9521 ± 0.0074,0.9506145014151942,0.9535039373465825,"[0.9506, 0.9535]"
strong,within_group,100,random_forest,f1_score,0.790897998590066,0.03723490589288031,100,0.7909 ± 0.0372,0.7835999570350615,0.7981960401450706,"[0.7836, 0.7982]"
strong,within_group,100,random_forest,precision,0.6773635200002637,0.061169742386683386,100,0.6774 ± 0.0612,0.6653742504924738,0.6893527895080536,"[0.6654, 0.6894]"
strong,within_group,100,random_forest,recall,0.9561372812920592,0.01973895474452987,100,0.9561 ± 0.0197,0.9522684461621314,0.9600061164219871,"[0.9523, 0.9600]"
strong,within_group,100,svm,accuracy,0.9296541049798115,0.0026552473535276944,100,0.9297 ± 0.0027,0.9291336764985201,0.9301745334611029,"[0.9291, 0.9302]"
strong,within_group,100,svm,auc_pr,0.5991287383239452,0.03923164137832172,100,0.5991 ± 0.0392,0.5914393366137941,0.6068181400340963,"[0.5914, 0.6068]"
strong,within_group,100,svm,auc_roc,0.7211690327005996,0.03942864433758195,100,0.7212 ± 0.0394,0.7134410184104336,0.7288970469907656,"[0.7134, 0.7289]"
strong,within_group,100,svm,balanced_accuracy,0.6488387916853597,0.013483119260386858,100,0.6488 ± 0.0135,0.6461961003103239,0.6514814830603955,"[0.6462, 0.6515]"
strong,within_group,100,svm,f1_score,0.45783956714951574,0.031609019008760904,100,0.4578 ± 0.0316,0.4516441994237986,0.4640349348752329,"[0.4516, 0.4640]"
strong,within_group,100,svm,precision,0.995883409012533,0.006005723790919228,100,0.9959 ± 0.0060,0.9947062871495128,0.9970605308755532,"[0.9947, 0.9971]"
strong,within_group,100,svm,recall,0.29781965006729477,0.027024463808807922,100,0.2978 ± 0.0270,0.2925228551607684,0.3031164449738211,"[0.2925, 0.3031]"
strong,cross_group,0,random_forest,accuracy,0.9480538358008076,0.013175084969634439,100,0.9481 ± 0.0132,0.9454715191467592,0.950636152454856,"[0.9455, 0.9506]"
strong,cross_group,0,random_forest,auc_pr,0.9507278414269023,0.0063996662107850075,100,0.9507 ± 0.0064,0.9494735068495884,0.9519821760042161,"[0.9495, 0.9520]"
strong,cross_group,0,random_forest,auc_roc,0.9929381097611906,0.0007644111236508849,100,0.9929 ± 0.0008,0.992788285180955,0.9930879343414262,"[0.9928, 0.9931]"
strong,cross_group,0,random_forest,balanced_accuracy,0.9630357409899806,0.005333811737665206,100,0.9630 ± 0.0053,0.9619903138893982,0.964081168090563,"[0.9620, 0.9641]"
strong,cross_group,0,random_forest,f1_score,0.7931252310860715,0.04086585787836489,100,0.7931 ± 0.0409,0.785115522941912,0.8011349392302309,"[0.7851, 0.8011]"
strong,cross_group,0,random_forest,precision,0.667822498893394,0.060762641533376155,100,0.6678 ± 0.0608,0.6559130211528522,0.6797319766339357,"[0.6559, 0.6797]"
strong,cross_group,0,random_forest,recall,0.9817631224764469,0.007897527819647322,100,0.9818 ± 0.0079,0.980215207023796,0.9833110379290978,"[0.9802, 0.9833]"
strong,cross_group,0,svm,accuracy,0.9454253028263796,0.002727142203358518,100,0.9454 ± 0.0027,0.9448907829545213,0.9459598226982379,"[0.9449, 0.9460]"
strong,cross_group,0,svm,auc_pr,0.6664346971559144,0.030211975700396063,100,0.6664 ± 0.0302,0.6605131499186367,0.6723562443931921,"[0.6605, 0.6724]"
strong,cross_group,0,svm,auc_roc,0.7629342956875205,0.028316431933437032,100,0.7629 ± 0.0283,0.7573842750285669,0.7684843163464741,"[0.7574, 0.7685]"
strong,cross_group,0,svm,balanced_accuracy,0.729339763720652,0.01404455649559842,100,0.7293 ± 0.0140,0.7265870306475147,0.7320924967937893,"[0.7266, 0.7321]"
strong,cross_group,0,svm,f1_score,0.6267648056053076,0.025985951859603368,100,0.6268 ± 0.0260,0.6216715590408253,0.6318580521697899,"[0.6217, 0.6319]"
strong,cross_group,0,svm,precision,0.9893951045812527,0.005503287924218547,100,0.9894 ± 0.0055,0.9883164601481058,0.9904737490143996,"[0.9883, 0.9905]"
strong,cross_group,0,svm,recall,0.4592328398384926,0.02820339218509237,100,0.4592 ± 0.0282,0.4537049749702145,0.4647607047067707,"[0.4537, 0.4648]"
strong,cross_group,10,random_forest,accuracy,0.9462018842530283,0.01319095140425233,100,0.9462 ± 0.0132,0.9436164577777949,0.9487873107282617,"[0.9436, 0.9488]"
strong,cross_group,10,random_forest,auc_pr,0.9476051330759487,0.007352716634892209,100,0.9476 ± 0.0074,0.9461640006155099,0.9490462655363876,"[0.9462, 0.9490]"
strong,cross_group,10,random_forest,auc_roc,0.9926727448308231,0.0009860276998514012,100,0.9927 ± 0.0010,0.9924794834016523,0.992866006259994,"[0.9925, 0.9929]"
strong,cross_group,10,random_forest,balanced_accuracy,0.9617197547480185,0.005931002428312598,100,0.9617 ± 0.0059,0.9605572782720693,0.9628822312239678,"[0.9606, 0.9629]"
strong,cross_group,10,random_forest,f1_score,0.7871099946278767,0.040626229690528703,100,0.7871 ± 0.0406,0.7791472536085331,0.7950727356472203,"[0.7791, 0.7951]"
strong,cross_group,10,random_forest,precision,0.6595920376412628,0.059737906682859776,100,0.6596 ± 0.0597,0.6478834079314223,0.6713006673511034,"[0.6479, 0.6713]"
strong,cross_group,10,random_forest,recall,0.9811170928667563,0.00884003122013331,100,0.9811 ± 0.0088,0.9793844467476102,0.9828497389859024,"[0.9794, 0.9828]"
strong,cross_group,10,svm,accuracy,0.9452153432032301,0.002994053095128526,100,0.9452 ± 0.0030,0.9446285087965849,0.9458021776098753,"[0.9446, 0.9458]"
strong,cross_group,10,svm,auc_pr,0.6726686354932643,0.0325344562163522,100,0.6727 ± 0.0325,0.6662918820748592,0.6790453889116693,"[0.6663, 0.6790]"
strong,cross_group,10,svm,auc_roc,0.7677428352273883,0.030276394751881104,100,0.7677 ± 0.0303,0.7618086618560196,0.773677008598757,"[0.7618, 0.7737]"
strong,cross_group,10,svm,balanced_accuracy,0.7279908778226409,0.015142650435454385,100,0.7280 ± 0.0151,0.7250229183372918,0.73095883730799,"[0.7250, 0.7310]"
strong,cross_group,10,svm,f1_score,0.6243661737834669,0.028546194016530274,100,0.6244 ± 0.0285,0.618771119756227,0.6299612278107068,"[0.6188, 0.6300]"
strong,cross_group,10,svm,precision,0.9907168021716575,0.006380101280262214,100,0.9907 ± 0.0064,0.9894663023207261,0.9919673020225889,"[0.9895, 0.9920]"
strong,cross_group,10,svm,recall,0.4564602960969044,0.030344205577359187,100,0.4565 ± 0.0303,0.450512831803742,0.4624077603900668,"[0.4505, 0.4624]"
strong,cross_group,20,random_forest,accuracy,0.9443580080753701,0.011849485526035762,100,0.9444 ± 0.0118,0.9420355089122671,0.9466805072384731,"[0.9420, 0.9467]"
strong,cross_group,20,random_forest,auc_pr,0.9442681985358605,0.008591303978872714,100,0.9443 ± 0.0086,0.9425843029560015,0.9459520941157196,"[0.9426, 0.9460]"
strong,cross_group,20,random_forest,auc_roc,0.9923473429592904,0.0010547707791390144,100,0.9923 ± 0.0011,0.9921406078865791,0.9925540780320017,"[0.9921, 0.9926]"
strong,cross_group,20,random_forest,balanced_accuracy,0.960970539853447,0.005092970712506132,100,0.9610 ± 0.0051,0.9599723175937959,0.9619687621130982,"[0.9600, 0.9620]"
strong,cross_group,20,random_forest,f1_score,0.7809993445189256,0.036101754126468016,100,0.7810 ± 0.0361,0.7739234007101379,0.7880752883277133,"[0.7739, 0.7881]"
strong,cross_group,20,random_forest,precision,0.6502985054727884,0.05256441194569494,100,0.6503 ± 0.0526,0.6399958807314322,0.6606011302141447,"[0.6400, 0.6606]"
strong,cross_group,20,random_forest,recall,0.981736204576043,0.007277481600538667,100,0.9817 ± 0.0073,0.9803098181823374,0.9831625909697487,"[0.9803, 0.9832]"
strong,cross_group,20,svm,accuracy,0.9445397039030955,0.003058378118959493,100,0.9445 ± 0.0031,0.9439402617917795,0.9451391460144115,"[0.9439, 0.9451]"
strong,cross_group,20,svm,auc_pr,0.6716933685711801,0.033235079289108516,100,0.6717 ± 0.0332,0.6651792930305148,0.6782074441118454,"[0.6652, 0.6782]"
strong,cross_group,20,svm,auc_roc,0.7679712589925088,0.0299725034186095,100,0.7680 ± 0.0300,0.7620966483224614,0.7738458696625563,"[0.7621, 0.7738]"
strong,cross_group,20,svm,balanced_accuracy,0.7242477942276058,0.015284441595665377,100,0.7242 ± 0.0153,0.7212520436748554,0.7272435447803561,"[0.7213, 0.7272]"
strong,cross_group,20,svm,f1_score,0.6175286501314863,0.029348117219571326,100,0.6175 ± 0.0293,0.6117764191564503,0.6232808811065222,"[0.6118, 0.6233]"
strong,cross_group,20,svm,precision,0.9923102017823284,0.006767222380688426,100,0.9923 ± 0.0068,0.9909838261957135,0.9936365773689434,"[0.9910, 0.9936]"
strong,cross_group,20,svm,recall,0.4488829071332436,0.030583915799668734,100,0.4489 ± 0.0306,0.4428884596365085,0.45487735462997864,"[0.4429, 0.4549]"
strong,cross_group,30,random_forest,accuracy,0.9434360699865411,0.01215017062552235,100,0.9434 ± 0.0122,0.9410546365439387,0.9458175034291434,"[0.9411, 0.9458]"
strong,cross_group,30,random_forest,auc_pr,0.9428533408011353,0.007566898947925272,100,0.9429 ± 0.0076,0.9413702286073419,0.9443364529949286,"[0.9414, 0.9443]"
strong,cross_group,30,random_forest,auc_roc,0.9921431129000022,0.0010111522408853028,100,0.9921 ± 0.0010,0.9919449270607887,0.9923412987392157,"[0.9919, 0.9923]"
strong,cross_group,30,random_forest,balanced_accuracy,0.960314789890833,0.005462725421149557,100,0.9603 ± 0.0055,0.9592440957082876,0.9613854840733783,"[0.9592, 0.9614]"
strong,cross_group,30,random_forest,f1_score,0.7781532362642426,0.03643356621465201,100,0.7782 ± 0.0364,0.7710122572861708,0.7852942152423144,"[0.7710, 0.7853]"
strong,cross_group,30,random_forest,precision,0.6465370867414407,0.05247581440350699,100,0.6465 ± 0.0525,0.6362518271183534,0.6568223463645281,"[0.6363, 0.6568]"
strong,cross_group,30,random_forest,recall,0.9814131897711978,0.007835470716805475,100,0.9814 ± 0.0078,0.979877437510704,0.9829489420316917,"[0.9799, 0.9829]"
strong,cross_group,30,svm,accuracy,0.9433351278600268,0.002767996941213992,100,0.9433 ± 0.0028,0.9427926004595489,0.9438776552605047,"[0.9428, 0.9439]"
strong,cross_group,30,svm,auc_pr,0.6670864476743824,0.03180561427052852,100,0.6671 ± 0.0318,0.6608525472773589,0.673320348071406,"[0.6609, 0.6733]"
strong,cross_group,30,svm,auc_roc,0.7663809543073974,0.02945469692933162,100,0.7664 ± 0.0295,0.7606078337092483,0.7721540749055464,"[0.7606, 0.7722]"
strong,cross_group,30,svm,balanced_accuracy,0.7180095708090325,0.01391226385589935,100,0.7180 ± 0.0139,0.7152827670932762,0.7207363745247888,"[0.7153, 0.7207]"
strong,cross_group,30,svm,f1_score,0.6057961449117659,0.027067918589796736,100,0.6058 ± 0.0271,0.6004908328681657,0.6111014569553661,"[0.6005, 0.6111]"
strong,cross_group,30,svm,precision,0.9932083982774738,0.005753097152751104,100,0.9932 ± 0.0058,0.9920807912355345,0.994336005319413,"[0.9921, 0.9943]"
strong,cross_group,30,svm,recall,0.4363526244952894,0.027855455504280584,100,0.4364 ± 0.0279,0.4308929552164504,0.4418122937741284,"[0.4309, 0.4418]"
strong,cross_group,40,random_forest,accuracy,0.9441870794078062,0.011579338979982349,100,0.9442 ± 0.0116,0.9419175289677296,0.9464566298478828,"[0.9419, 0.9465]"
strong,cross_group,40,random_forest,auc_pr,0.9394670984011348,0.008344894492973999,100,0.9395 ± 0.0083,0.937831499080512,0.9411026977217577,"[0.9378, 0.9411]"
strong,cross_group,40,random_forest,auc_roc,0.9918302058935589,0.0011606581861892187,100,0.9918 ± 0.0012,0.9916027168890658,0.992057694898052,"[0.9916, 0.9921]"
strong,cross_group,40,random_forest,balanced_accuracy,0.9598586810228802,0.005790302128084937,100,0.9599 ± 0.0058,0.9587237818057756,0.9609935802399848,"[0.9587, 0.9610]"
strong,cross_group,40,random_forest,f1_score,0.7799550219886939,0.03503364310722344,100,0.7800 ± 0.0350,0.7730884279396781,0.7868216160377097,"[0.7731, 0.7868]"
strong,cross_group,40,random_forest,precision,0.6497172131591836,0.05051044996887443,100,0.6497 ± 0.0505,0.6398171649652843,0.659617261353083,"[0.6398, 0.6596]"
strong,cross_group,40,random_forest,recall,0.9794481830417228,0.008753503071350218,100,0.9794 ± 0.0088,0.9777324964397381,0.9811638696437074,"[0.9777, 0.9812]"
strong,cross_group,40,svm,accuracy,0.9421426648721399,0.002712259541678583,100,0.9421 ± 0.0027,0.941611062001971,0.9426742677423089,"[0.9416, 0.9427]"
strong,cross_group,40,svm,auc_pr,0.6635858744199945,0.02962742489160023,100,0.6636 ± 0.0296,0.6577788991412409,0.6693928496987481,"[0.6578, 0.6694]"
strong,cross_group,40,svm,auc_roc,0.7639080246701129,0.028803266626494125,100,0.7639 ± 0.0288,0.75826258441132,0.7695534649289058,"[0.7583, 0.7696]"
strong,cross_group,40,svm,balanced_accuracy,0.7118917302228204,0.013642934579568625,100,0.7119 ± 0.0136,0.7092177150452249,0.7145657454004158,"[0.7092, 0.7146]"
strong,cross_group,40,svm,f1_score,0.5939606384002809,0.026999343514224023,100,0.5940 ± 0.0270,0.588668767071493,0.5992525097290688,"[0.5887, 0.5993]"
strong,cross_group,40,svm,precision,0.9938353816206287,0.005576808379808955,100,0.9938 ± 0.0056,0.9927423271781861,0.9949284360630712,"[0.9927, 0.9949]"
strong,cross_group,40,svm,recall,0.424078061911171,0.027318079084842715,100,0.4241 ± 0.0273,0.4187237184105418,0.42943240541180017,"[0.4187, 0.4294]"
strong,cross_group,50,random_forest,accuracy,0.9438909825033648,0.011120980969901228,100,0.9439 ± 0.0111,0.9417112702332642,0.9460706947734654,"[0.9417, 0.9461]"
strong,cross_group,50,random_forest,auc_pr,0.937738489371067,0.007904786023963783,100,0.9377 ± 0.0079,0.9361891513103701,0.9392878274317639,"[0.9362, 0.9393]"
strong,cross_group,50,random_forest,auc_roc,0.9916933692077656,0.0011500804314961352,100,0.9917 ± 0.0012,0.9914679534431924,0.9919187849723389,"[0.9915, 0.9919]"
strong,cross_group,50,random_forest,balanced_accuracy,0.9588387916853597,0.006431322514749441,100,0.9588 ± 0.0064,0.9575782524724687,0.9600993308982506,"[0.9576, 0.9601]"
strong,cross_group,50,random_forest,f1_score,0.7786403131536076,0.03371072839771143,100,0.7786 ± 0.0337,0.7720330103876561,0.785247615919559,"[0.7720, 0.7852]"
strong,cross_group,50,random_forest,precision,0.6489681321201536,0.05138006551337187,100,0.6490 ± 0.0514,0.6388976392795327,0.6590386249607745,"[0.6389, 0.6590]"
strong,cross_group,50,random_forest,recall,0.9775235531628533,0.014091865533947513,100,0.9775 ± 0.0141,0.9747615475181997,0.980285558807507,"[0.9748, 0.9803]"
strong,cross_group,50,svm,accuracy,0.9404925975773889,0.00299030120738293,100,0.9405 ± 0.0030,0.9399064985407418,0.941078696614036,"[0.9399, 0.9411]"
strong,cross_group,50,svm,auc_pr,0.6555460144480759,0.03142300268868263,100,0.6555 ± 0.0314,0.6493871059210942,0.6617049229750577,"[0.6494, 0.6617]"
strong,cross_group,50,svm,auc_roc,0.7582668054224655,0.02934005031339956,100,0.7583 ± 0.0293,0.7525161555610392,0.7640174552838918,"[0.7525, 0.7640]"
strong,cross_group,50,svm,balanced_accuracy,0.7034798863466427,0.01503152333443052,100,0.7035 ± 0.0150,0.7005337077730943,0.7064260649201911,"[0.7005, 0.7064]"
strong,cross_group,50,svm,f1_score,0.5771664811480666,0.0303765799351079,100,0.5772 ± 0.0304,0.5712126714807855,0.5831202908153477,"[0.5712, 0.5831]"
strong,cross_group,50,svm,precision,0.9944778010686693,0.006211172362650053,100,0.9945 ± 0.0062,0.99326041128559,0.9956951908517487,"[0.9933, 0.9957]"
strong,cross_group,50,svm,recall,0.40721399730821,0.03009593008323237,100,0.4072 ± 0.0301,0.40131519501189644,0.4131127996045236,"[0.4013, 0.4131]"
strong,cross_group,60,random_forest,accuracy,0.9465195154777928,0.01114810556033475,100,0.9465 ± 0.0111,0.9443344867879672,0.9487045441676184,"[0.9443, 0.9487]"
