strategy,synthetic_ratio,classifier,metric,baseline_mean,baseline_std,baseline_n,test_mean,test_std,test_n,absolute_change,relative_change_pct,t_statistic,t_pvalue,t_test_type,wilcoxon_statistic,wilcoxon_pvalue,cohens_d,ks_statistic,ks_pvalue,kl_divergence,js_divergence,is_significant_t,is_significant_wilcoxon,is_significant_ks,t_pvalue_corrected,is_significant_t_corrected,wilcoxon_pvalue_corrected,is_significant_wilcoxon_corrected,effect_size_category
cross_group,100,svm,recall,0.3055555555555556,0.02689571768199596,15,0.20833333333333334,0.08943440000783762,15,-0.09722222222222224,-31.818181818181824,4.151647974542472,0.0009784199417889748,paired_ttest,6.0,0.002144387380299254,1.4722284320315748,0.6666666666666666,0.0018373939965002021,7.2698185280524905,0.2135441221017837,True,True,True,0.006723815030892636,True,0.012251525794068277,True,Large
cross_group,100,svm,f1_score,0.4674733281290659,0.03181994958207166,15,0.3362186118249734,0.12509042922616276,15,-0.13125471630409247,-28.077477025139284,4.015004769710623,0.0012779011825354988,paired_ttest,6.0,0.0021532984728968485,1.4381056479137366,0.6666666666666666,0.0018373939965002021,7.269818528052494,0.21354412210178422,True,True,True,0.007956743212013482,True,0.012251525794068277,True,Large
cross_group,100,svm,auc_roc,0.6690136316872428,0.07070804758317106,15,0.6371656378600823,0.0728398484871303,15,-0.031847993827160526,-4.760440194146768,3.017388209746325,0.00922786084141399,paired_ttest,16.0,0.01025390625,0.44367745264658986,0.3333333333333333,0.3855465198257425,14.82020434125894,0.5259165436992593,True,True,False,0.03172077164236059,True,0.03485196974099993,True,Small
cross_group,100,svm,auc_pr,0.5342569585032666,0.06430271117657357,15,0.49531374280149804,0.0912542023545124,15,-0.03894321570176856,-7.289229476929771,3.3774150484021233,0.004511082232584422,paired_ttest,10.0,0.00262451171875,0.49334417551491777,0.3333333333333333,0.3855465198257425,14.685049309423073,0.4846202673134025,True,True,False,0.019769727383047244,True,0.013747442336309524,True,Small
cross_group,100,svm,balanced_accuracy,0.6527777777777779,0.01344785884099798,15,0.6041666666666665,0.0447172000039188,15,-0.04861111111111138,-7.446808510638338,4.1516479745424695,0.0009784199417889805,paired_ttest,6.0,0.0020957885776911826,1.472228432031583,0.6666666666666666,0.0018373939965002021,7.269818528052409,0.21354412210178417,True,True,True,0.006723815030892636,True,0.012251525794068277,True,Large
cross_group,100,random_forest,accuracy,0.9477777777777778,0.0151355209592863,15,0.9470833333333334,0.01067535918134812,15,-0.000694444444444442,-0.0732708089097301,0.16197802801374242,0.8736376558963186,paired_ttest,56.5,0.8423040878493281,0.053024369161233396,0.2,0.9383310279844598,1.5890435091255637,0.09070907728436542,False,False,False,0.9009388326430785,False,0.8880522331957772,False,Negligible
cross_group,100,random_forest,precision,0.7232827891569638,0.10040881426511974,15,0.7151998157896393,0.08136845658987758,15,-0.008082973367324442,-1.1175398458942605,0.27747433905413404,0.7854711640299151,paired_ttest,57.0,0.890380859375,0.08844882767564005,0.4,0.18441617684449832,4.518634229151256,0.21360745539449683,False,False,False,0.8526496188482631,False,0.9210836476293104,False,Negligible
cross_group,100,random_forest,recall,0.8236111111111112,0.08692650304261025,15,0.8138888888888888,0.07970784118949621,15,-0.00972222222222241,-1.180438448566633,0.3555675859045138,0.7274647929513478,paired_ttest,56.0,0.8200302749514319,0.11657995787232961,0.2,0.9383310279844598,7.259888791504475,0.2782864911234563,False,False,False,0.8137741751659145,False,0.8731634710007481,False,Negligible
cross_group,100,random_forest,f1_score,0.7616951622062048,0.05009326946968162,15,0.7553555649774105,0.04047640050386954,15,-0.0063395972287942914,-0.8323011019831116,0.36733544254081796,0.7188621608235899,paired_ttest,58.0,0.93408203125,0.1392112470493231,0.2,0.9383310279844598,11.154762889391598,0.3176678778990551,False,False,False,0.8114886320304819,False,0.9572890382375777,False,Negligible
cross_group,100,random_forest,auc_roc,0.9843991126543209,0.0035309075476498745,15,0.9758391203703703,0.00554981057990867,15,-0.008559992283950546,-0.8695652173912972,5.116932410069744,0.00015673293294069706,paired_ttest,3.0,0.00030517578125,1.8403754788645743,0.7333333333333333,0.00035334499932696196,16.901177939262837,0.5060005501092306,True,True,True,0.0016246647220973481,True,0.007132237788077569,True,Large
cross_group,100,random_forest,auc_pr,0.9041097316056221,0.017792254547163475,15,0.8542049856952745,0.039413164135726056,15,-0.04990474591034766,-5.519766480305556,3.8851812843545037,0.0016491717576809165,paired_ttest,10.0,0.00262451171875,1.6320763658576014,0.7333333333333333,0.00035334499932696196,12.617895342017098,0.42163334496162685,True,True,True,0.0098950305460855,True,0.013747442336309524,True,Large
cross_group,100,random_forest,balanced_accuracy,0.8925925925925926,0.03727704148493396,15,0.8878858024691357,0.035042795577444344,15,-0.004706790123456872,-0.527316735822969,0.3798724920481148,0.7097405686321532,paired_ttest,51.0,0.6090906738709916,0.13010387619415884,0.26666666666666666,0.6781382270680966,1.7365204135258532,0.16740381139186503,False,False,False,0.8048604386550191,False,0.715302214866289,False,Negligible
